103,1000,30,60,0,0,989,0,753,777.6261,96.83317,0,0
103,500,30,60,0,0,660,1,367,388.45117,94.47777,0,1
103,500,30,0,0,0,630,0,486.15442,495.48547,98.11678,0,2
103,500,30,10000,0,0,788,0,434.23605,448.91122,96.73094,0,3
103,1000,30,0,0,0,770,0,1025.4852,1049.7882,97.68496,0,4
103,1000,30,10000,0,0,829,0,942.92566,973.0733,96.90181,0,5
103,500,30,0,0,0,759,0,412,437.61853,94.14593,1,0
103,1000,30,0,0,0,779,0,1013,1033.8856,97.97989,1,1
103,500,30,10000,0,0,765,0,412,434.71158,94.77548,1,2
103,1000,30,10000,0,0,644,0,794,816.8579,97.20173,1,3
103,1000,30,60,0,0,661,0,910,931.4271,97.69954,1,4
103,500,30,60,0,0,665,0,426,442.3283,96.308556,1,5
103,1000,30,0,0,0,758,0,1013.35803,1048.621,96.63721,2,0
103,500,30,0,0,0,609,0,447.10526,462.7557,96.61799,2,1
103,1000,30,10000,0,0,685,0,904,923.40424,97.89862,2,2
103,500,30,60,0,0,606,0,446,459.4175,97.07945,2,3
103,1000,30,60,0,0,635,0,816,825.4102,98.85994,2,4
103,500,30,10000,0,0,676,0,476.4142,498.87415,95.49788,2,5
103,1000,30,0,0,0,539,0,750.6757,769.6308,97.53712,3,0
103,1000,30,10000,0,0,651,0,877,908.3762,96.5459,3,1
103,500,30,10000,0,0,669,0,616,627.4956,98.168015,3,2
103,500,30,60,0,0,676,0,491,507.59897,96.729904,3,3
103,500,30,0,0,0,534,1,392,403.85223,97.0652,3,4
103,1000,30,60,0,0,801,0,939,959.49286,97.8642,3,5
103,1000,30,0,0,0,794,0,952,970.38055,98.10584,4,0
103,500,30,10000,0,0,716,0,494,511.7941,96.52319,4,1
103,1000,30,60,0,0,990,0,729.3657,782.9374,93.15761,4,2
103,500,30,60,0,0,638,0,402,422.32297,95.18781,4,3
103,500,30,0,0,0,1059,0,623,640.89825,97.20732,4,4
103,1000,30,10000,0,0,895,0,779.4142,801.55615,97.237625,4,5
103,1000,30,10000,0,0,658,0,719.10065,724.114,99.307655,5,0
103,1000,30,60,0,0,872,0,752.02246,776.5142,96.84594,5,1
103,500,30,0,0,0,914,0,476,494.8058,96.199356,5,2
103,500,30,60,0,0,759,0,655,675.57324,96.9547,5,3
103,500,30,10000,0,0,748,0,377,409.86795,91.98084,5,4
103,1000,30,0,0,0,1019,0,817,850.86914,96.01946,5,5
