103,1000,30,10000,1,4,865,0,768.1881,770.5713,99.69072,0,0
103,500,30,60,1,4,653,0,418.66425,423.17255,98.93465,0,1
103,500,30,0,1,4,876,0,626.0381,638.2131,98.09233,0,2
103,1000,30,60,1,4,799,0,814.20496,818.0333,99.532005,0,3
103,1000,30,0,1,4,958,0,933.4435,940.9221,99.20518,0,4
103,500,30,10000,1,4,623,0,394.20688,394.20688,100,0,5
103,500,30,0,1,4,641,0,465.04266,465.04266,100,1,0
103,500,30,10000,1,4,864,0,517.918,517.918,100,1,1
103,1000,30,0,1,4,864,0,839.28033,839.28033,100,1,2
103,1000,30,60,1,4,793,1,888.4919,889.78564,99.8546,1,3
103,1000,30,10000,1,4,734,0,726.1802,726.1802,100,1,4
103,500,30,60,1,4,872,0,557.3413,557.3413,100,1,5
103,500,30,0,1,4,682,0,452.23288,452.23288,100,2,0
103,500,30,60,1,4,748,0,438.83804,438.83804,100,2,1
103,1000,30,0,1,4,945,1,807.92,807.92,100,2,2
103,1000,30,60,1,4,904,0,783.76135,783.76135,100,2,3
103,500,30,10000,1,4,784,0,497.44266,497.8519,99.9178,2,4
103,1000,30,10000,1,4,804,0,796.22046,796.22046,100,2,5
103,500,30,0,1,4,775,0,532.699,532.699,100,3,0
103,500,30,10000,1,4,837,0,610.81464,610.81464,100,3,1
103,500,30,60,1,4,651,0,396.33755,396.33755,100,3,2
103,1000,30,10000,1,4,972,0,1000.1507,1002.80743,99.73507,3,3
103,1000,30,60,1,4,894,0,804.98914,804.98914,100,3,4
103,1000,30,0,1,4,931,0,835.35376,835.35376,100,3,5
103,1000,30,10000,1,4,644,0,751.4719,751.4719,100,4,0
103,500,30,10000,1,4,569,0,399.0404,399.0404,100,4,1
103,1000,30,60,1,4,876,1,767.34106,767.34106,100,4,2
103,500,30,60,1,4,670,0,461.95102,461.95102,100,4,3
103,1000,30,0,1,4,907,0,921.69147,921.69147,100,4,4
103,500,30,0,1,4,674,0,471.6438,471.6438,100,4,5
103,500,30,0,1,4,697,0,507.97372,507.97372,100,5,0
103,1000,30,60,1,4,889,1,762.82214,762.82214,100,5,1
103,500,30,60,1,4,764,0,521.51794,521.51794,100,5,2
103,1000,30,10000,1,4,973,0,830.2843,830.2843,100,5,3
103,500,30,10000,1,4,562,1,399.93884,399.93884,100,5,4
103,1000,30,0,1,4,1077,1,840.8689,840.8689,100,5,5
103,500,30,0,1,4,682,0,498.9181,498.9181,100,6,0
103,1000,30,10000,1,4,992,0,792.86163,792.86163,100,6,1
103,500,30,60,1,4,969,0,567.9638,567.9638,100,6,2
103,1000,30,0,1,4,838,0,842.2532,842.2532,100,6,3
103,500,30,10000,1,4,870,0,520.07294,520.07294,100,6,4
103,1000,30,60,1,4,872,0,790.46844,790.46844,100,6,5
103,1000,30,0,1,4,851,0,868.1609,868.1609,100,7,0
103,1000,30,10000,1,4,719,0,836.4431,836.4431,100,7,1
103,500,30,10000,1,4,653,0,502.6573,502.6573,100,7,2
103,1000,30,60,1,4,965,1,870.15906,870.15906,100,7,3
103,500,30,0,1,4,727,0,432.17252,432.17252,100,7,4
103,500,30,60,1,4,576,0,438.9301,438.9301,100,7,5
103,500,30,0,1,4,902,0,557.8528,557.8528,100,8,0
103,1000,30,0,1,4,714,0,916.01135,916.01135,100,8,1
103,500,30,10000,1,4,666,0,378.9525,378.9525,100,8,2
103,1000,30,60,1,4,784,0,920.5337,921.3364,99.91287,8,3
103,1000,30,10000,1,4,789,0,756.182,756.182,100,8,4
103,500,30,60,1,4,666,0,459.19623,459.19623,100,8,5
103,1000,30,10000,1,4,895,0,775.0078,781.0604,99.22508,9,0
103,500,30,10000,1,4,677,0,431.4252,431.4252,100,9,1
103,1000,30,60,1,4,648,0,763.02386,763.02386,100,9,2
103,500,30,0,1,4,782,0,537.169,537.169,100,9,3
103,1000,30,0,1,4,792,0,775.84814,775.84814,100,9,4
103,500,30,60,1,4,696,0,439.1183,439.1183,100,9,5
103,500,30,60,1,4,764,0,406.66977,406.66977,100,10,0
103,500,30,0,1,4,699,0,394.22797,394.22797,100,10,1
103,1000,30,0,1,4,933,0,827.96405,827.96405,100,10,2
103,500,30,10000,1,4,642,1,392.05078,392.05078,100,10,3
103,1000,30,10000,1,4,953,0,753.95496,753.95496,100,10,4
103,1000,30,60,1,4,832,0,746.36774,746.36774,100,10,5
103,500,30,0,1,4,702,0,505.9642,505.9642,100,11,0
103,500,30,10000,1,4,542,0,398.71402,398.71402,100,11,1
103,500,30,60,1,4,656,0,446.7774,446.7774,100,11,2
103,1000,30,0,1,4,734,0,939.3499,939.3499,100,11,3
103,1000,30,60,1,4,982,0,785.54944,785.54944,100,11,4
103,1000,30,10000,1,4,933,0,913.1264,913.1264,100,11,5
103,1000,30,60,1,4,834,1,811.667,811.667,100,12,0
103,1000,30,0,1,4,822,0,823.8674,823.8674,100,12,1
103,1000,30,10000,1,4,814,0,817.79724,817.79724,100,12,2
103,500,30,10000,1,4,660,0,402.42343,402.42343,100,12,3
103,500,30,0,1,4,847,0,571.50433,571.50433,100,12,4
103,500,30,60,1,4,807,0,562.15186,562.3879,99.95803,12,5
103,500,30,10000,1,4,703,0,420.23312,420.23312,100,13,0
103,500,30,60,1,4,610,0,456.34048,456.34048,100,13,1
103,1000,30,60,1,4,867,0,792.32196,792.32196,100,13,2
103,1000,30,0,1,4,803,0,806.02374,806.02374,100,13,3
103,500,30,0,1,4,743,0,583.988,583.988,100,13,4
103,1000,30,10000,1,4,798,0,927.70306,929.6779,99.787575,13,5
103,500,30,10000,1,4,635,0,436.9382,436.9382,100,14,0
103,1000,30,0,1,4,770,0,753.934,753.934,100,14,1
103,500,30,0,1,4,683,0,513.8172,513.8172,100,14,2
103,1000,30,60,1,4,1184,0,780.5443,780.5443,100,14,3
103,1000,30,10000,1,4,848,0,786.25946,787.1764,99.883514,14,4
103,500,30,60,1,4,770,0,546.7042,546.7042,100,14,5
103,500,30,10000,1,4,741,0,386.5094,386.5094,100,15,0
103,1000,30,0,1,4,910,0,896.4068,896.4068,100,15,1
103,500,30,60,1,4,724,0,608.9488,608.9488,100,15,2
103,1000,30,60,1,4,666,0,808.65186,808.65186,100,15,3
103,1000,30,10000,1,4,919,0,935.1491,935.2667,99.98743,15,4
103,500,30,0,1,4,662,0,452.6854,452.6854,100,15,5
103,500,30,10000,1,4,560,0,566.49274,566.49274,100,16,0
103,500,30,0,1,4,710,0,497.985,500.985,99.401184,16,1
103,500,30,60,1,4,607,0,530.3255,531.66534,99.74799,16,2
103,1000,30,10000,1,4,714,0,875.5978,875.5978,100,16,3
103,1000,30,60,1,4,759,0,770.8832,770.8832,100,16,4
103,1000,30,0,1,4,904,0,916.72296,916.72296,100,16,5
103,500,30,0,1,4,954,0,689.1341,689.1341,100,17,0
103,1000,30,60,1,4,735,0,839.6208,839.6208,100,17,1
103,500,30,60,1,4,765,0,525.4502,525.4502,100,17,2
103,1000,30,0,1,4,944,0,910.83136,910.83136,100,17,3
103,1000,30,10000,1,4,796,0,776.97516,776.97516,100,17,4
103,500,30,10000,1,4,720,0,564.8575,564.8575,100,17,5
103,1000,30,60,1,4,1065,0,1053.7402,1053.7402,100,18,0
103,1000,30,0,1,4,893,0,942.88116,942.88116,100,18,1
103,1000,30,10000,1,4,776,0,846.9891,846.9891,100,18,2
103,500,30,60,1,4,778,0,585.60297,585.60297,100,18,3
103,500,30,0,1,4,730,0,477.70325,477.70325,100,18,4
103,500,30,10000,1,4,633,0,444.4672,444.4672,100,18,5
103,500,30,10000,1,4,573,0,400.9952,404.23126,99.199455,19,0
103,1000,30,60,1,4,759,0,779.31067,779.31067,100,19,1
103,500,30,60,1,4,788,0,611.6344,611.6344,100,19,2
103,1000,30,10000,1,4,853,0,809.6913,811.51965,99.774704,19,3
103,500,30,0,1,4,830,0,557.39014,557.39014,100,19,4
103,1000,30,0,1,4,753,0,789.74274,791.81366,99.738464,19,5
103,500,30,60,1,4,836,0,528.7211,528.7211,100,20,0
103,1000,30,10000,1,4,859,0,793.40735,793.40735,100,20,1
103,1000,30,60,1,4,831,0,774.29736,774.53394,99.96946,20,2
103,500,30,10000,1,4,736,0,645.2295,645.2295,100,20,3
103,1000,30,0,1,4,835,0,959.87103,959.87103,100,20,4
103,500,30,0,1,4,813,0,524.51306,524.51306,100,20,5
103,500,30,60,1,4,648,0,593.0797,593.0797,100,21,0
103,500,30,0,1,4,712,0,506.31458,506.31458,100,21,1
103,500,30,10000,1,4,771,0,644.9044,644.9044,100,21,2
103,1000,30,60,1,4,797,0,936.81323,936.81323,100,21,3
103,1000,30,10000,1,4,807,0,1074.2631,1074.6205,99.96674,21,4
103,1000,30,0,1,4,715,0,899.733,899.733,100,21,5
103,500,30,0,0,4,725,0,410.82843,416.90543,98.54236,22,0
103,1000,30,0,0,4,760,0,753.82837,765.5077,98.474304,22,1
103,1000,30,10000,0,4,697,0,926,951.6184,97.307915,22,2
103,1000,30,60,0,4,635,1,777,791.30225,98.192566,22,3
103,500,30,10000,0,4,574,0,424,430.28903,98.538414,22,4
103,500,30,60,0,4,664,0,486.65027,493.85812,98.540504,22,5
103,500,30,10000,0,4,521,0,413,421.4638,97.991806,23,0
103,1000,30,60,0,4,693,0,741,746.4798,99.265915,23,1
103,500,30,0,0,4,913,0,659.38513,685.27,96.22267,23,2
103,1000,30,0,0,4,714,0,882.20966,910.3888,96.90472,23,3
103,1000,30,10000,0,4,671,0,779,802.9367,97.01885,23,4
103,500,30,60,0,4,752,0,552.3165,575.08826,96.040306,23,5
