53,500,30.000000,10000.000000,0,0,6461932,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461936,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461945,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461953,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461959,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461965,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461971,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461977,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461983,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461990,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6461997,717,0,717,0,0,26,15
53,500,30.000000,10000.000000,0,0,6462003,721,0,721,0,0,26,15
53,500,30.000000,10000.000000,0,0,6462010,726,0,726,0,0,26,15
53,500,30.000000,10000.000000,0,0,6462017,737,0,737,0,0,26,15
53,500,30.000000,10000.000000,0,0,6462024,753,0,753,-1,0,26,15
53,500,30.000000,10000.000000,0,0,6462031,779,0,779,-2,0,26,15
53,500,30.000000,10000.000000,0,0,6462038,815,0,815,-3,0,26,15
53,500,30.000000,10000.000000,0,0,6462046,853,0,853,-4,0,26,15
53,500,30.000000,10000.000000,0,0,6462061,902,0,902,-8,0,26,15
53,500,30.000000,10000.000000,0,0,6462070,1002,0,1002,-15,0,26,15
53,500,30.000000,10000.000000,0,0,6462078,1071,0,1071,-22,0,26,15
53,500,30.000000,10000.000000,0,0,6462084,1138,0,1138,-31,0,26,15
53,500,30.000000,10000.000000,0,0,6462091,1190,0,1190,-39,0,26,15
53,500,30.000000,10000.000000,0,0,6462097,1230,0,1230,-47,0,26,15
53,500,30.000000,10000.000000,0,0,6462102,1258,0,1258,-53,0,26,15
53,500,30.000000,10000.000000,0,0,6462109,1279,0,1279,-59,0,26,15
53,500,30.000000,10000.000000,0,0,6462115,1304,0,1304,-68,0,26,15
53,500,30.000000,10000.000000,0,0,6462121,1316,0,1316,-74,0,26,15
