10,700,21,10000,1,0,797,0,729.1425,729.1425,100,0,1311,11,1311,4,0,0,1
10,350,21,42,1,0,679,0,432.46542,432.46542,100,0,1136,11,1127,11,0,1,1
10,350,21,10000,1,0,820,0,369.97556,369.97556,100,0,1136,11,1136,8,0,2,1
10,700,21,0,1,0,686,1,1481.4728,1487.887,99.56891,0,1311,11,1287,0,0,3,1
10,350,21,0,1,0,781,0,739.12384,743.19476,99.45224,0,1136,11,1127,0,0,4,1
10,700,21,42,1,0,959,0,843.5365,843.5365,100,0,1311,11,1311,16,0,5,1
10,350,21,10000,1,0,786,1,377.9135,377.9135,100,0,1136,11,1156,6,1,0,1
10,350,21,42,1,0,751,0,473.00397,473.00397,100,0,1136,11,1129,9,1,1,1
10,700,21,10000,1,0,759,0,732.32367,732.32367,100,0,1311,11,1316,12,1,2,1
10,350,21,0,1,0,806,1,559.9335,559.9335,100,0,1136,11,1122,15,1,3,1
10,700,21,42,1,0,1190,0,1056.608,1056.608,100,0,1311,11,1303,10,1,4,1
10,700,21,0,1,0,1265,0,910.026,910.026,100,0,1311,11,1309,14,1,5,1
10,700,21,42,1,0,1204,0,1354.096,1354.096,100,0,1311,11,1311,13,2,0,1
10,700,21,10000,1,0,1024,0,822.21454,822.21454,100,0,1311,11,1307,12,2,1,1
10,700,21,0,1,0,815,1,817.9168,817.9168,100,0,1311,11,1323,6,2,2,1
10,350,21,0,1,0,810,0,488.06146,488.06146,100,0,1136,11,1133,5,2,3,1
10,350,21,10000,1,0,948,0,377.68784,377.68784,100,0,1136,11,1138,10,2,4,1
10,350,21,42,1,0,1045,0,464.05908,464.05908,100,0,1136,11,1138,13,2,5,1
10,700,21,10000,1,0,1023,0,734.80237,734.80237,100,0,1311,11,1309,10,3,0,1
10,350,21,0,1,0,665,0,408.242,408.242,100,0,1136,11,1145,0,3,1,1
10,350,21,10000,1,0,707,0,390.71872,390.71872,100,0,1136,11,1132,13,3,2,1
10,700,21,42,1,0,890,0,781.8822,781.8822,100,0,1311,11,1305,20,3,3,1
10,700,21,0,1,0,762,0,845.38464,845.38464,100,0,1311,11,1311,11,3,4,1
10,350,21,42,1,0,831,0,426.20923,426.20923,100,0,1136,11,1139,18,3,5,1
10,350,21,0,1,0,761,0,413.28357,413.28357,100,0,1136,11,1145,15,4,0,1
10,350,21,42,1,0,654,0,394.00848,394.00848,100,0,1136,11,1140,11,4,1,1
10,350,21,10000,1,0,741,0,420.54416,420.54416,100,0,1136,11,1133,16,4,2,1
10,700,21,10000,1,0,904,0,722.62683,722.62683,100,0,1311,11,1310,13,4,3,1
10,700,21,0,1,0,918,0,735.4472,735.4472,100,0,1311,11,1312,14,4,4,1
10,700,21,42,1,0,729,0,763.10986,763.10986,100,0,1311,11,1306,4,4,5,1
10,350,21,10000,1,0,691,1,362.8093,362.8834,99.979576,0,1136,11,1154,9,5,0,1
10,700,21,0,1,0,796,0,831.0001,831.0001,100,0,1311,11,1308,13,5,1,1
10,700,21,10000,1,0,957,0,735.77747,735.77747,100,0,1311,11,1305,11,5,2,1
10,350,21,42,1,0,746,1,386.21738,386.21738,100,0,1136,11,1123,9,5,3,1
10,350,21,0,1,0,779,0,488.63834,488.63834,100,0,1136,11,1134,15,5,4,1
10,700,21,42,1,0,1070,0,788.4113,788.4113,100,0,1311,11,1305,8,5,5,1
10,350,21,10000,1,0,745,0,403.28116,403.28116,100,0,1136,11,1130,9,6,0,1
10,350,21,42,1,0,896,0,384.2025,384.2025,100,0,1136,11,1134,15,6,1,1
10,350,21,0,1,0,673,0,420.8531,420.8531,100,0,1136,11,1135,15,6,2,1
10,700,21,10000,1,0,833,0,722.7904,722.7904,100,0,1311,11,1311,19,6,3,1
10,700,21,0,1,0,981,0,887.7966,887.7966,100,0,1311,11,1314,13,6,4,1
10,700,21,42,1,0,898,0,764.76373,764.76373,100,0,1311,11,1317,9,6,5,1
10,350,21,10000,1,0,592,0,359.74673,359.74673,100,0,1136,11,1125,13,7,0,1
10,700,21,0,1,0,879,1,886.2024,886.2024,100,0,1311,11,1297,7,7,1,1
10,350,21,0,1,0,676,0,408.26227,408.26227,100,0,1136,11,1136,14,7,2,1
10,700,21,42,1,0,876,0,771.3075,771.3075,100,0,1311,11,1307,14,7,3,1
10,700,21,10000,1,0,992,0,747.2103,747.2103,100,0,1311,11,1317,12,7,4,1
10,350,21,42,1,0,940,0,388.4224,388.4224,100,0,1136,11,1127,20,7,5,1
10,350,21,10000,1,0,669,0,366.25226,366.25226,100,0,1136,11,1136,13,8,0,0
10,700,21,10000,1,0,668,0,739.87775,739.87775,100,0,1311,11,1311,10,8,1,0
10,700,21,0,1,0,939,0,980.54126,980.54126,100,0,1311,11,1310,17,8,2,0
10,350,21,0,1,0,846,0,441.87747,441.87747,100,0,1136,11,1139,13,8,3,0
10,700,21,42,1,0,939,0,876.2803,876.2803,100,0,1311,11,1309,13,8,4,0
10,350,21,42,1,0,574,0,421.46097,421.46097,100,0,1136,11,1132,16,8,5,0
10,700,21,10000,1,0,826,0,781.9646,781.9646,100,0,1311,11,1312,10,9,0,0
10,350,21,42,1,0,785,0,537.7156,537.7156,100,0,1136,11,1133,12,9,1,0
10,350,21,10000,1,0,854,0,417.94458,417.94458,100,0,1136,11,1136,18,9,2,0
10,350,21,0,1,0,610,0,425.62518,425.62518,100,0,1136,11,1142,16,9,3,0
10,700,21,42,1,0,691,1,817.2055,817.2055,100,0,1311,11,1312,24,9,4,0
10,700,21,0,1,0,778,0,866.0801,866.0801,100,0,1311,11,1314,19,9,5,0
10,350,21,10000,1,0,668,0,353.23544,353.23544,100,0,1136,11,1138,12,10,0,0
10,700,21,0,1,0,704,0,757.64557,757.64557,100,0,1311,11,1311,12,10,1,0
10,350,21,0,1,0,539,1,389.32742,389.32742,100,0,1136,11,1147,16,10,2,0
10,350,21,42,1,0,831,0,440.103,440.103,100,0,1136,11,1134,13,10,3,0
10,700,21,10000,1,0,1129,0,706.3436,706.3436,100,0,1311,11,1311,15,10,4,0
10,700,21,42,1,0,747,0,732.10693,732.10693,100,0,1311,11,1308,10,10,5,0
10,350,21,10000,1,0,621,0,368.99805,368.99805,100,0,1136,11,1136,10,11,0,0
10,700,21,0,1,0,700,0,775.09143,775.09143,100,0,1311,11,1307,17,11,1,0
10,350,21,42,1,0,688,0,408.2287,408.2287,100,0,1136,11,1140,13,11,2,0
10,700,21,42,1,0,1154,0,768.9403,768.9403,100,0,1311,11,1303,17,11,3,0
10,350,21,0,1,0,668,0,505.5004,505.5004,100,0,1136,11,1141,9,11,4,0
10,700,21,10000,1,0,925,0,733.59753,733.59753,100,0,1311,11,1314,13,11,5,0
10,350,21,42,1,0,734,0,418.062,418.062,100,0,1136,11,1139,20,12,0,0
10,700,21,10000,1,0,724,0,732.8056,732.8056,100,0,1311,11,1307,15,12,1,0
10,700,21,42,1,0,953,0,813.7092,813.7092,100,0,1311,11,1307,4,12,2,0
10,350,21,0,1,0,651,1,440.73218,440.73218,100,0,1136,11,1143,22,12,3,0
10,350,21,10000,1,0,669,0,477.3611,477.3611,100,0,1136,11,1131,18,12,4,0
10,700,21,0,1,0,861,0,750.8633,750.8633,100,0,1311,11,1316,17,12,5,0
10,700,21,0,1,0,1037,0,796.9167,796.9167,100,0,1311,11,1313,9,13,0,0
10,350,21,10000,1,0,842,0,459.64423,459.64423,100,0,1136,11,1131,14,13,1,0
10,350,21,42,1,0,817,0,409.5317,409.5317,100,0,1136,11,1144,17,13,2,0
10,700,21,10000,1,0,1284,0,708.54504,723.46466,97.93776,0,1311,11,1312,0,13,3,0
10,350,21,0,1,0,667,0,437.08075,437.08075,100,0,1136,11,1138,1,13,4,0
10,700,21,42,1,0,1117,0,773.3071,773.3071,100,0,1311,11,1315,11,13,5,0
10,700,21,10000,1,0,854,0,703.0116,711.45483,98.81324,0,1311,11,1307,0,14,0,0
10,350,21,0,1,0,837,1,618.8409,618.8409,100,0,1136,11,1122,12,14,1,0
10,350,21,10000,1,0,730,0,419.4158,419.4158,100,0,1136,11,1137,16,14,2,0
10,700,21,0,1,0,924,0,735.5127,735.5127,100,0,1311,11,1313,19,14,3,0
10,700,21,42,1,0,793,0,842.9913,842.9913,100,0,1311,11,1311,12,14,4,0
10,350,21,42,1,0,663,0,400.79715,400.79715,100,0,1136,11,1130,8,14,5,0
10,350,21,10000,1,0,793,0,360.78632,360.78632,100,0,1136,11,1135,17,15,0,0
10,350,21,0,1,0,793,0,374.35925,374.35925,100,0,1136,11,1138,16,15,1,0
10,700,21,42,1,0,742,0,724.3384,724.3384,100,0,1311,11,1311,15,15,2,0
10,350,21,42,1,0,776,0,420.27493,420.27493,100,0,1136,11,1133,12,15,3,0
10,700,21,0,1,0,762,0,787.5837,787.5837,100,0,1311,11,1315,15,15,4,0
10,700,21,10000,1,0,749,0,713.5721,713.5721,100,0,1311,11,1309,17,15,5,0
10,700,21,42,1,0,836,0,819.687,819.687,100,0,1311,11,1315,17,16,0,0
10,700,21,0,1,0,890,1,793.5908,794.4192,99.89573,0,1311,11,1316,24,16,1,0
10,350,21,0,1,0,592,0,415.99475,415.99475,100,0,1136,11,1139,17,16,2,0
10,350,21,42,1,0,566,0,358.64267,358.64267,100,0,1136,11,1131,17,16,3,0
10,350,21,10000,1,0,625,0,384.27704,384.27704,100,0,1136,11,1140,15,16,4,0
10,700,21,10000,1,0,909,0,734.82916,734.82916,100,0,1311,11,1314,14,16,5,0
10,350,21,0,1,0,592,0,366.9783,366.9783,100,0,1136,11,1139,7,17,0,0
10,350,21,42,1,0,718,0,385.41672,385.41672,100,0,1136,11,1145,13,17,1,0
10,700,21,0,1,0,1132,0,762.179,762.179,100,0,1311,11,1311,19,17,2,0
10,700,21,10000,1,0,897,0,711.74585,711.74585,100,0,1311,11,1314,17,17,3,0
10,700,21,42,1,0,778,1,716.6597,716.6597,100,0,1311,11,1298,12,17,4,0
10,350,21,10000,1,0,898,0,374.71814,374.71814,100,0,1136,11,1137,16,17,5,0
10,350,21,0,1,0,723,0,421.169,421.169,100,0,1136,11,1131,10,18,0,0
10,350,21,42,1,0,734,0,489.09424,489.09424,100,0,1136,11,1132,8,18,1,0
10,700,21,0,1,0,890,0,810.39496,810.39496,100,0,1311,11,1310,18,18,2,0
10,700,21,10000,1,0,739,0,727.7081,727.7081,100,0,1311,11,1307,12,18,3,0
10,700,21,42,1,0,745,0,750.2041,750.2041,100,0,1311,11,1309,16,18,4,0
10,350,21,10000,1,0,638,1,369.05075,369.05075,100,0,1136,11,1148,20,18,5,0
10,350,21,42,1,0,655,1,388.44608,388.44608,100,0,1136,11,1136,22,19,0,0
10,700,21,42,1,0,1173,0,1172.2333,1172.2333,100,0,1311,11,1321,20,19,1,0
10,700,21,10000,1,0,981,0,792.5365,792.5365,100,0,1311,11,1306,6,19,2,0
10,700,21,0,1,0,1268,0,1071.8242,1071.8242,100,0,1311,11,1311,17,19,3,0
10,350,21,0,1,0,579,0,478.70786,478.70786,100,0,1136,11,1139,0,19,4,0
10,350,21,10000,1,0,546,0,366.6396,366.6396,100,0,1136,11,1139,15,19,5,0
10,700,21,42,1,0,757,1,766.1296,766.1296,100,0,1311,11,1304,24,20,0,0
10,350,21,0,1,0,602,0,477.20886,477.20886,100,0,1136,11,1139,12,20,1,0
10,700,21,10000,1,0,616,0,718.049,718.049,100,0,1311,11,1311,16,20,2,0
10,350,21,10000,1,0,762,0,387.95413,387.95413,100,0,1136,11,1136,17,20,3,0
10,350,21,42,1,0,698,0,409.18314,409.18314,100,0,1136,11,1136,19,20,4,0
10,700,21,0,1,0,909,0,733.5556,733.5556,100,0,1311,11,1310,12,20,5,0
10,700,21,0,1,0,1204,0,965.1729,965.1729,100,0,1311,11,1304,13,21,0,0
10,700,21,42,1,0,751,0,878.4867,878.4867,100,0,1311,11,1313,12,21,1,0
10,350,21,42,1,0,732,0,387.36462,387.36462,100,0,1136,11,1137,15,21,2,0
10,700,21,10000,1,0,1148,0,922.8621,922.8621,100,0,1311,11,1313,18,21,3,0
10,350,21,10000,1,0,834,1,462.4573,462.4573,100,0,1136,11,1135,23,21,4,0
10,350,21,0,1,0,709,0,372.34946,372.34946,100,0,1136,11,1128,13,21,5,0
10,350,21,10000,1,0,770,0,371.83145,371.83145,100,0,1136,11,1139,19,22,0,0
10,700,21,0,1,0,1123,0,763.419,763.419,100,0,1311,11,1313,13,22,1,0
10,350,21,42,1,0,666,0,422.01077,422.01077,100,0,1136,11,1144,10,22,2,0
10,350,21,0,1,0,752,0,375.05936,375.05936,100,0,1136,11,1143,11,22,3,0
10,700,21,42,1,0,979,0,980.9374,980.9374,100,0,1311,11,1306,13,22,4,0
10,700,21,10000,1,0,1028,0,710.67755,710.67755,100,0,1311,11,1303,15,22,5,0
10,350,21,10000,1,0,580,0,382.09897,382.09897,100,0,1136,11,1131,21,23,0,0
10,700,21,42,1,0,676,0,742.49677,742.49677,100,0,1311,11,1306,8,23,1,0
10,700,21,10000,1,0,1017,1,761.4334,761.4334,100,0,1311,11,1281,14,23,2,0
10,700,21,0,1,0,749,0,779.77686,779.77686,100,0,1311,11,1317,13,23,3,0
10,350,21,42,1,0,1009,0,524.3502,524.3502,100,0,1136,11,1134,14,23,4,0
10,350,21,0,1,0,601,0,414.15765,414.15765,100,0,1136,11,1142,5,23,5,0
10,350,21,10000,1,0,630,0,380.2356,380.2356,100,0,1136,11,1131,17,24,0,0
10,700,21,42,1,0,709,0,794.17773,794.17773,100,0,1311,11,1312,10,24,1,0
10,350,21,42,1,0,778,0,380.19446,380.19446,100,0,1136,11,1133,12,24,2,0
10,700,21,10000,1,0,934,0,710.4774,710.4774,100,0,1311,11,1300,21,24,3,0
10,700,21,0,1,0,773,0,762.2193,762.2193,100,0,1311,11,1315,17,24,4,0
10,350,21,0,1,0,675,0,389.72272,389.72272,100,0,1136,11,1143,12,24,5,0
10,350,21,42,1,0,763,0,378.73514,378.73514,100,0,1136,11,1128,19,25,0,0
10,350,21,0,1,0,745,0,438.43814,438.43814,100,0,1136,11,1138,12,25,1,0
10,700,21,10000,1,0,875,0,718.00885,718.00885,100,0,1311,11,1303,16,25,2,0
10,700,21,0,1,0,898,0,790.54095,790.54095,100,0,1311,11,1311,21,25,3,0
