3,700,21.000000,10000.000000,0,2,1116,0,725.14276,726.55695,99.80536,0,1311,11,1308,6,0,0,1
3,700,21.000000,0.000000,0,2,1555,0,833.1729,833.1729,100.0,0,1311,11,1315,3,0,1,1
3,350,21.000000,10000.000000,0,2,966,0,374.01602,379.58432,98.53305,0,1136,11,1131,2,0,2,1
3,700,21.000000,42.000000,0,2,890,1,678.0,686.8493,98.71161,0,1311,11,1295,0,0,3,1
3,350,21.000000,0.000000,0,2,907,0,406.81256,408.3571,99.62177,0,1136,11,1134,1,0,4,1
3,350,21.000000,42.000000,0,2,881,0,360.33505,365.5777,98.56593,0,1136,11,1140,0,0,5,1
3,700,21.000000,42.000000,0,2,656,0,703.0,708.6149,99.20762,0,1311,11,1320,0,1,0,1
3,700,21.000000,0.000000,0,2,1093,0,698.0,716.87823,97.36661,0,1311,11,1315,0,1,1,1
3,700,21.000000,10000.000000,0,2,879,0,703.0,711.93365,98.745155,0,1311,11,1308,0,1,2,1
3,350,21.000000,10000.000000,0,2,703,0,401.0,420.42438,95.379814,0,1136,11,1140,0,1,3,1
3,350,21.000000,0.000000,0,2,888,0,366.0,378.65436,96.658066,0,1136,11,1133,0,1,4,1
3,350,21.000000,42.000000,0,2,813,0,355.21173,364.2336,97.52305,0,1136,11,1132,0,1,5,1
3,350,21.000000,42.000000,0,2,791,0,345.0,352.9011,97.7611,0,1136,11,1136,0,2,0,1
3,350,21.000000,0.000000,0,2,873,0,547.0,566.0426,96.63583,0,1136,11,1137,0,2,1,1
3,350,21.000000,10000.000000,0,2,712,0,353.0,354.53094,99.56818,0,1136,11,1140,1,2,2,1
3,700,21.000000,0.000000,0,2,775,0,771.0,778.6015,99.0237,0,1311,11,1312,0,2,3,1
3,700,21.000000,42.000000,0,2,998,1,746.3246,756.2276,98.690475,0,1311,11,1329,0,2,4,1
3,700,21.000000,10000.000000,0,2,995,0,695.0,710.9981,97.74991,0,1311,11,1307,0,2,5,1
3,350,21.000000,42.000000,0,2,755,0,336.0,351.18472,95.67614,0,1136,11,1125,0,3,0,1
3,350,21.000000,10000.000000,0,2,798,0,359.0,364.38275,98.52277,0,1136,11,1137,0,3,1,1
3,700,21.000000,10000.000000,0,2,798,1,692.0,695.87335,99.44338,0,1311,11,1298,0,3,2,1
3,700,21.000000,0.000000,0,2,859,0,780.4142,783.92426,99.552246,0,1311,11,1310,1,3,3,1
3,700,21.000000,42.000000,0,2,756,0,753.0,768.5824,97.97258,0,1311,11,1314,0,3,4,1
3,350,21.000000,0.000000,0,2,848,0,341.0,351.8878,96.90589,0,1136,11,1137,0,3,5,1
3,350,21.000000,42.000000,0,2,718,0,352.65027,357.84244,98.549034,0,1136,11,1139,2,4,0,1
3,350,21.000000,0.000000,0,2,653,0,404.0,421.1868,95.91943,0,1136,11,1135,0,4,1,1
3,700,21.000000,10000.000000,0,2,823,0,705.8284,722.2875,97.72126,0,1311,11,1318,0,4,2,1
3,350,21.000000,10000.000000,0,2,685,0,351.0,361.1543,97.18838,0,1136,11,1136,0,4,3,1
3,700,21.000000,42.000000,0,2,942,0,694.0,728.0587,95.32198,0,1311,11,1301,0,4,4,1
3,700,21.000000,0.000000,0,2,943,0,694.0,713.536,97.262085,0,1311,11,1308,0,4,5,1
3,350,21.000000,10000.000000,0,2,848,1,373.0,382.97778,97.394684,0,1136,11,1151,0,5,0,1
3,700,21.000000,10000.000000,0,2,1157,0,755.0,780.8622,96.687996,0,1311,11,1319,8,5,1,1
3,350,21.000000,0.000000,0,2,790,1,362.0,379.71115,95.335625,0,1136,11,1151,0,5,2,1
3,700,21.000000,42.000000,0,2,913,0,699.0,715.2042,97.73432,0,1311,11,1313,0,5,3,1
3,700,21.000000,0.000000,0,2,880,0,732.0,751.2226,97.44116,0,1311,11,1317,0,5,4,1
3,350,21.000000,42.000000,0,2,815,0,360.0,378.88184,95.01643,0,1136,11,1140,0,5,5,1
3,700,21.000000,0.000000,0,2,1115,0,691.5765,718.05475,96.3125,0,1311,11,1304,0,6,0,1
3,700,21.000000,10000.000000,0,2,854,1,689.4142,695.1663,99.172554,0,1311,11,1294,1,6,1,1
3,350,21.000000,0.000000,0,2,977,0,362.0,371.94156,97.32712,0,1136,11,1144,0,6,2,1
3,700,21.000000,42.000000,0,2,938,0,843.32745,853.389,98.82099,0,1311,11,1308,0,6,3,1
3,350,21.000000,10000.000000,0,2,1163,0,377.0,394.07596,95.66684,0,1136,11,1133,0,6,4,1
3,350,21.000000,42.000000,0,2,862,0,330.0,342.20105,96.43454,0,1136,11,1126,0,6,5,1
3,350,21.000000,42.000000,0,2,913,0,353.0,357.9116,98.62771,0,1136,11,1143,0,7,0,1
3,700,21.000000,0.000000,0,2,832,0,762.0,771.06134,98.82482,0,1311,11,1303,0,7,1,1
3,350,21.000000,0.000000,0,2,877,0,355.0,361.95734,98.07786,0,1136,11,1141,0,7,2,1
3,700,21.000000,10000.000000,0,2,1090,0,703.82153,706.6939,99.59355,0,1311,11,1313,0,7,3,1
3,350,21.000000,10000.000000,0,2,643,0,373.0,381.4037,97.796646,0,1136,11,1143,0,7,4,1
3,700,21.000000,42.000000,0,2,962,0,688.0,697.4423,98.64615,0,1311,11,1309,0,7,5,1
3,700,21.000000,0.000000,0,2,1236,0,700.0,729.509,95.954956,0,1311,11,1311,0,8,0,0
3,700,21.000000,42.000000,0,2,971,0,715.3984,718.415,99.5801,0,1311,11,1304,1,8,1,0
3,350,21.000000,42.000000,0,2,847,0,351.0,363.333,96.60559,0,1136,11,1138,0,8,2,0
3,350,21.000000,10000.000000,0,2,1049,0,357.4787,368.129,97.10691,0,1136,11,1138,0,8,3,0
