1001,700,20,73,1,0,0,577,0,722.9869,722.9869,100,0,1310,0,1309,576,0,31,1
1001,700,20,0,150,0,0,844,0,822.5417,822.5417,100,0,1310,0,1309,627,0,32,1
1001,700,20,0,1,0,0,483,0,753.7254,753.7254,100,0,1310,0,1314,598,0,33,1
1001,350,20,73,70,0,0,571,0,381.57556,381.57556,100,0,1135,0,1129,601,0,34,1
1001,350,20,42,70,0,0,542,0,503.98657,503.98657,100,0,1135,0,1142,628,0,35,1
1001,700,20,0,12,0,0,516,1,753.20807,753.20807,100,0,1310,0,1320,626,0,36,1
1001,350,20,0,70,0,0,446,0,384.41193,384.41193,100,0,1135,0,1132,710,0,37,1
1001,700,20,21,70,0,0,811,0,1053.7385,1053.7385,100,0,1310,0,1312,722,0,38,1
1001,350,20,21,12,0,0,537,0,551.39484,551.39484,100,0,1135,0,1128,509,0,39,1
1001,700,20,73,0,0,0,735,0,726.678,726.678,100,0,1310,0,1307,540,1,0,0
1001,350,20,73,0,0,0,646,0,606.9804,606.9804,100,0,1135,0,1129,584,1,1,0
1001,700,20,42,12,0,0,597,0,724.04407,724.04407,100,0,1310,0,1301,577,1,2,0
1001,700,20,0,70,0,0,763,0,707.22095,707.22095,100,0,1310,0,1305,548,1,3,0
1001,350,20,0,1,0,0,559,0,419.45782,419.45782,100,0,1135,0,1140,562,1,4,0
1001,350,20,42,12,0,0,591,0,430.26242,430.26242,100,0,1135,0,1132,560,1,5,0
1001,350,20,42,0,0,0,554,0,501.6741,501.6741,100,0,1135,0,1141,573,1,6,0
1001,700,20,73,12,0,0,727,0,726.3182,726.3182,100,0,1310,0,1316,533,1,7,0
1001,700,20,21,70,0,0,685,0,1185.6595,1185.6595,100,0,1310,0,1309,605,1,8,0
1001,700,20,0,0,0,0,688,0,1102.6318,1102.6318,100,0,1310,0,1318,604,1,9,0
1001,700,20,42,0,0,0,704,0,890.02716,890.02716,100,0,1310,0,1310,612,1,10,0
1001,700,20,73,70,0,0,731,0,802.6597,802.6597,100,0,1310,0,1301,630,1,11,0
1001,350,20,73,150,0,0,530,0,475.63437,475.63437,100,0,1135,0,1127,635,1,12,0
1001,700,20,42,150,0,0,581,0,742.26,742.26,100,0,1310,0,1313,633,1,13,0
1001,700,20,21,150,0,0,676,0,794.3199,794.3199,100,0,1310,0,1301,625,1,14,0
1001,350,20,0,70,0,0,470,0,369.5368,369.5368,100,0,1135,0,1134,632,1,15,0
1001,700,20,42,70,0,0,624,0,862.3395,862.3395,100,0,1310,0,1312,632,1,16,0
1001,700,20,73,1,0,0,680,0,931.52576,931.52576,100,0,1310,0,1312,633,1,17,0
1001,350,20,21,70,0,0,702,0,572.6471,572.6471,100,0,1135,0,1131,627,1,18,0
1001,350,20,0,12,0,0,602,0,399.66016,399.66016,100,0,1135,0,1128,629,1,19,0
1001,700,20,21,12,0,0,512,0,726.62384,726.62384,100,0,1310,0,1304,631,1,20,0
1001,700,20,21,0,0,0,521,0,743.38794,743.38794,100,0,1310,0,1313,651,1,21,0
1001,350,20,42,70,0,0,518,0,455.17847,455.17847,100,0,1135,0,1129,659,1,22,0
1001,700,20,73,150,0,0,671,0,788.0032,788.0032,100,0,1310,0,1307,674,1,23,0
1001,350,20,73,12,0,0,629,0,454.49402,454.49402,100,0,1135,0,1138,663,1,24,0
1001,350,20,42,1,0,0,605,0,381.04132,381.04132,100,0,1135,0,1131,651,1,25,0
1001,350,20,73,1,0,0,472,0,357.4941,357.4941,100,0,1135,0,1129,645,1,26,0
1001,700,20,42,1,0,0,518,0,756.0121,756.0121,100,0,1310,0,1311,660,1,27,0
1001,700,20,21,1,0,0,712,0,979.9617,979.9617,100,0,1310,0,1313,660,1,28,0
1001,700,20,0,1,0,0,666,0,762.6372,762.6372,100,0,1310,0,1305,606,1,29,0
1001,350,20,73,70,0,0,619,0,367.48254,367.48254,100,0,1135,0,1140,618,1,30,0
1001,350,20,21,150,0,0,673,0,605.9102,605.9102,100,0,1135,0,1133,663,1,31,0
1001,700,20,0,150,0,0,651,0,694.6622,694.6622,100,0,1310,0,1302,661,1,32,0
1001,350,20,21,1,0,0,493,0,386.67767,386.67767,100,0,1135,0,1141,663,1,33,0
1001,350,20,0,150,0,0,526,1,462.43835,462.43835,100,0,1135,0,1124,666,1,34,0
1001,700,20,0,12,0,0,685,0,729.24036,729.24036,100,0,1310,0,1311,649,1,35,0
1001,350,20,21,12,0,0,651,0,427.43948,427.43948,100,0,1135,0,1134,668,1,36,0
1001,350,20,0,0,0,0,601,0,430.0595,430.0595,100,0,1135,0,1141,702,1,37,0
1001,350,20,21,0,0,0,609,0,443.0006,443.0006,100,0,1135,0,1131,692,1,38,0
1001,350,20,42,150,0,0,462,0,402.98822,402.98822,100,0,1135,0,1139,690,1,39,0
1001,350,20,21,12,0,0,529,0,358.98404,358.98404,100,0,1135,0,1135,679,2,0,0
1001,350,20,42,150,0,0,528,0,376.30887,376.30887,100,0,1135,0,1142,691,2,1,0
1001,350,20,0,150,0,0,603,0,422.55322,422.55322,100,0,1135,0,1134,674,2,2,0
1001,700,20,73,0,0,0,599,1,691.02386,691.02386,100,0,1310,0,1296,683,2,3,0
1001,700,20,21,0,0,0,641,0,836.00616,836.00616,100,0,1310,0,1315,694,2,4,0
1001,350,20,73,12,0,0,510,0,427.59238,427.59238,100,0,1135,0,1142,708,2,5,0
1001,700,20,0,1,0,0,659,0,741.0517,741.0517,100,0,1310,0,1309,722,2,6,0
1001,700,20,73,1,0,0,604,0,710.6672,710.6672,100,0,1310,0,1308,715,2,7,0
1001,350,20,0,1,0,0,550,0,492.29166,492.29166,100,0,1135,0,1139,732,2,8,0
1001,700,20,42,70,0,0,688,0,935.55005,935.55005,100,0,1310,0,1309,746,2,9,0
1001,350,20,0,0,0,0,607,0,442.20178,442.20178,100,0,1135,0,1140,750,2,10,0
1001,700,20,0,12,0,0,623,0,753.0649,753.0649,100,0,1310,0,1302,752,2,11,0
1001,700,20,42,0,0,0,697,0,760.7522,760.7522,100,0,1310,0,1307,764,2,12,0
1001,350,20,73,0,0,0,446,0,356.7844,356.7844,100,0,1135,0,1128,749,2,13,0
1001,350,20,42,0,0,0,629,0,510.21326,510.21326,100,0,1135,0,1136,742,2,14,0
1001,700,20,73,70,0,0,661,0,763.95294,763.95294,100,0,1310,0,1311,758,2,15,0
1001,700,20,42,12,0,0,468,0,712.3532,712.3532,100,0,1310,0,1308,761,2,16,0
1001,350,20,73,1,0,0,527,0,430.63962,430.63962,100,0,1135,0,1141,739,2,17,0
1001,700,20,42,150,0,0,531,0,724.0483,724.0483,100,0,1310,0,1311,726,2,18,0
1001,350,20,73,70,0,0,435,0,370.2911,370.2911,100,0,1135,0,1139,724,2,19,0
1001,350,20,21,70,0,0,749,0,474.25644,474.25644,100,0,1135,0,1133,727,2,20,0
1001,350,20,21,1,0,0,600,0,375.40027,375.40027,100,0,1135,0,1127,735,2,21,0
1001,700,20,42,1,0,0,613,0,736.4673,736.4673,100,0,1310,0,1306,707,2,22,0
1001,700,20,73,150,0,0,636,0,773.5533,773.5533,100,0,1310,0,1311,791,2,23,0
1001,700,20,0,0,0,0,569,0,804.7813,804.7813,100,0,1310,0,1300,785,2,24,0
1001,700,20,21,70,0,0,616,0,761.60645,761.60645,100,0,1310,0,1307,800,2,25,0
1001,350,20,42,12,0,0,586,1,381.95163,381.95163,100,0,1135,0,1147,804,2,26,0
1001,700,20,0,150,0,0,692,0,713.63446,713.63446,100,0,1310,0,1302,777,2,27,0
1001,700,20,0,70,0,0,743,0,874.7983,874.7983,100,0,1310,0,1305,586,2,28,0
1001,700,20,21,150,0,0,733,0,737.1794,737.1794,100,0,1310,0,1304,585,2,29,0
1001,350,20,42,1,0,0,465,0,361.65842,361.65842,100,0,1135,0,1139,586,2,30,0
1001,350,20,0,12,0,0,680,0,585.4122,585.4122,100,0,1135,0,1132,611,2,31,0
1001,700,20,21,1,0,0,618,0,835.44885,835.44885,100,0,1310,0,1310,558,2,32,0
1001,350,20,0,70,0,0,704,0,659.94977,659.94977,100,0,1135,0,1137,591,2,33,0
1001,350,20,42,70,0,0,485,0,389.0196,389.0196,100,0,1135,0,1128,589,2,34,0
1001,700,20,21,12,0,0,710,0,748.95325,748.95325,100,0,1310,0,1303,585,2,35,0
1001,350,20,21,150,0,0,443,0,364.359,364.359,100,0,1135,0,1135,589,2,36,0
1001,350,20,73,150,0,0,457,0,373.71786,373.71786,100,0,1135,0,1141,587,2,37,0
1001,350,20,21,0,0,0,460,0,396.632,396.632,100,0,1135,0,1131,592,2,38,0
1001,700,20,73,12,0,0,623,0,709.42175,709.42175,100,0,1310,0,1300,566,2,39,0
1001,700,20,0,150,0,0,665,0,711.7687,711.7687,100,0,1310,0,1307,573,3,0,0
1001,350,20,0,12,0,0,514,0,386.44632,386.44632,100,0,1135,0,1135,563,3,1,0
1001,350,20,73,70,0,0,457,0,427.82138,427.82138,100,0,1135,0,1142,569,3,2,0
1001,700,20,42,1,0,0,653,0,935.5991,935.5991,100,0,1310,0,1309,561,3,3,0
1001,700,20,21,0,0,0,582,0,867.19604,867.19604,100,0,1310,0,1313,561,3,4,0
1001,700,20,0,0,0,0,812,1,692.54205,692.54205,100,0,1310,0,1297,598,3,5,0
1001,700,20,42,70,0,0,698,0,904.4278,904.4278,100,0,1310,0,1305,640,3,6,0
1001,350,20,73,1,0,0,560,1,473.38498,473.38498,100,0,1135,0,1147,623,3,7,0
1001,700,20,73,0,0,0,771,0,749.97644,749.97644,100,0,1310,0,1308,616,3,8,0
1001,350,20,0,70,0,0,545,0,405.00537,405.00537,100,0,1135,0,1134,616,3,9,0
1001,350,20,42,1,0,0,462,0,410.79764,410.79764,100,0,1135,0,1136,619,3,10,0
1001,700,20,21,70,0,0,658,0,781.95654,781.95654,100,0,1310,0,1302,612,3,11,0
1001,350,20,42,150,0,0,569,0,381.63486,381.63486,100,0,1135,0,1140,616,3,12,0
1001,350,20,21,0,0,0,520,0,412.14313,412.14313,100,0,1135,0,1140,625,3,13,0
1001,350,20,73,150,0,0,611,0,381.99976,381.99976,100,0,1135,0,1131,628,3,14,0
1001,700,20,0,12,0,0,683,0,740.5429,740.5429,100,0,1310,0,1308,629,3,15,0
1001,700,20,73,1,0,0,550,0,733.75653,733.75653,100,0,1310,0,1305,633,3,16,0
1001,350,20,21,150,0,0,517,0,383.34756,383.34756,100,0,1135,0,1130,665,3,17,0
1001,700,20,0,70,0,0,665,0,711.36615,711.36615,100,0,1310,0,1313,653,3,18,0
1001,350,20,21,12,0,0,513,0,440.58054,440.58054,100,0,1135,0,1125,657,3,19,0
1001,350,20,0,0,0,0,478,0,372.16226,372.16226,100,0,1135,0,1126,643,3,20,0
1001,350,20,42,70,0,0,502,0,396.3835,396.3835,100,0,1135,0,1130,651,3,21,0
1001,700,20,21,1,0,0,495,0,706.6503,706.6503,100,0,1310,0,1304,640,3,22,0
1001,350,20,73,12,0,0,447,0,369.32016,369.32016,100,0,1135,0,1130,646,3,23,0
1001,350,20,42,12,0,0,450,0,367.47296,367.47296,100,0,1135,0,1136,644,3,24,0
1001,350,20,21,1,0,0,562,0,419.20444,419.20444,100,0,1135,0,1127,657,3,25,0
1001,350,20,42,0,0,0,438,0,354.81815,354.81815,100,0,1135,0,1132,686,3,26,0
1001,700,20,73,150,0,0,634,0,776.46454,776.46454,100,0,1310,0,1308,675,3,27,0
1001,350,20,73,0,0,0,582,0,343.36105,343.36105,100,0,1135,0,1129,653,3,28,0
1001,700,20,73,70,0,0,589,0,723.021,723.021,100,0,1310,0,1309,662,3,29,0
1001,700,20,21,12,0,0,578,0,740.43713,740.43713,100,0,1310,0,1301,663,3,30,0
1001,700,20,42,150,0,0,591,0,705.2573,705.2573,100,0,1310,0,1308,682,3,31,0
1001,700,20,42,12,0,0,591,0,729.49615,729.49615,100,0,1310,0,1315,644,3,32,0
1001,700,20,0,1,0,0,551,0,782.32996,782.32996,100,0,1310,0,1307,658,3,33,0
1001,700,20,21,150,0,0,632,0,868.2246,868.2246,100,0,1310,0,1304,654,3,34,0
1001,350,20,21,70,0,0,462,0,396.61188,396.61188,100,0,1135,0,1127,644,3,35,0
1001,350,20,0,1,0,0,583,0,375.11545,375.11545,100,0,1135,0,1129,639,3,36,0
1001,700,20,73,12,0,0,478,0,736.52795,736.52795,100,0,1310,0,1315,613,3,37,0
1001,350,20,0,150,0,0,607,0,497.34418,497.34418,100,0,1135,0,1131,624,3,38,0
1001,700,20,42,0,0,0,673,0,771.8442,771.8442,100,0,1310,0,1313,638,3,39,0
1001,350,20,42,150,0,0,536,0,403.95654,403.95654,100,0,1135,0,1131,625,4,0,0
1001,350,20,0,12,0,0,475,0,412.79285,412.79285,100,0,1135,0,1142,638,4,1,0
1001,350,20,42,12,0,0,561,0,437.22476,437.22476,100,0,1135,0,1129,658,4,2,0
1001,350,20,73,12,0,0,532,0,448.012,448.012,100,0,1135,0,1132,660,4,3,0
1001,700,20,73,150,0,0,746,0,1011.09467,1011.09467,100,0,1310,0,1311,691,4,4,0
1001,350,20,42,1,0,0,444,0,373.36212,373.36212,100,0,1135,0,1127,668,4,5,0
1001,700,20,42,12,0,0,828,0,731.0105,731.0105,100,0,1310,0,1302,627,4,6,0
1001,700,20,21,1,0,0,651,0,754.587,754.587,100,0,1310,0,1318,659,4,7,0
1001,350,20,42,70,0,0,607,0,372.39792,372.39792,100,0,1135,0,1139,626,4,8,0
1001,350,20,0,1,0,0,539,0,408.86594,408.86594,100,0,1135,0,1137,636,4,9,0
1001,700,20,42,0,0,0,594,0,754.86743,754.86743,100,0,1310,0,1310,631,4,10,0
1001,700,20,21,0,0,0,598,0,700.8384,700.8384,100,0,1310,0,1308,623,4,11,0
1001,350,20,0,0,0,0,429,0,362.11935,362.11935,100,0,1135,0,1133,639,4,12,0
1001,350,20,21,150,0,0,532,0,373.7467,373.7467,100,0,1135,0,1137,631,4,13,0
1001,350,20,21,70,0,0,646,0,415.91135,415.91135,100,0,1135,0,1139,642,4,14,0
1001,700,20,42,1,0,0,461,0,747.94446,747.94446,100,0,1310,0,1313,633,4,15,0
1001,350,20,73,1,0,0,395,1,354.96796,354.96796,100,0,1135,0,1124,629,4,16,0
1001,350,20,0,150,0,0,599,0,389.79263,389.79263,100,0,1135,0,1139,641,4,17,0
1001,700,20,0,150,0,0,630,0,794.47974,794.47974,100,0,1310,0,1310,653,4,18,0
1001,700,20,0,0,0,0,585,0,806.86774,806.86774,100,0,1310,0,1316,697,4,19,0
1001,350,20,73,150,0,0,561,0,406.6275,406.6275,100,0,1135,0,1137,697,4,20,0
1001,700,20,21,70,0,0,655,0,768.7096,768.7096,100,0,1310,0,1309,705,4,21,0
1001,700,20,42,70,0,0,687,0,853.42114,853.42114,100,0,1310,0,1313,715,4,22,0
1001,700,20,0,70,0,0,658,1,714.708,714.708,100,0,1310,0,1299,714,4,23,0
1001,700,20,73,1,0,0,513,0,716.9058,716.9058,100,0,1310,0,1305,710,4,24,0
1001,700,20,73,70,0,0,685,0,903.59015,903.59015,100,0,1310,0,1304,714,4,25,0
1001,350,20,73,70,0,0,498,0,362.55844,362.55844,100,0,1135,0,1128,644,4,26,0
1001,350,20,42,0,0,0,640,0,407.52383,407.52383,100,0,1135,0,1131,662,4,27,0
1001,350,20,21,0,0,0,567,0,448.75613,448.75613,100,0,1135,0,1134,668,4,28,0
1001,700,20,21,150,0,0,711,0,793.1392,793.1392,100,0,1310,0,1308,668,4,29,0
1001,700,20,0,1,0,0,524,0,761.2306,761.2306,100,0,1310,0,1314,657,4,30,0
1001,350,20,21,12,0,0,620,0,538.5342,538.5342,100,0,1135,0,1129,663,4,31,0
1001,350,20,21,1,0,0,545,0,437.36133,437.36133,100,0,1135,0,1137,659,4,32,0
1001,700,20,21,12,0,0,620,0,752.30316,752.30316,100,0,1310,0,1312,636,4,33,0
1001,700,20,73,12,0,0,712,0,814.0843,814.0843,100,0,1310,0,1314,644,4,34,0
1001,700,20,42,150,0,0,673,0,826.9528,826.9528,100,0,1310,0,1311,683,4,35,0
1001,700,20,0,12,0,0,569,0,766.3627,766.3627,100,0,1310,0,1308,695,4,36,0
1001,700,20,73,0,0,0,570,0,711.37024,711.37024,100,0,1310,0,1303,672,4,37,0
1001,350,20,0,70,0,0,566,0,501.42154,501.42154,100,0,1135,0,1134,688,4,38,0
1001,350,20,73,0,0,0,546,0,362.54443,362.54443,100,0,1135,0,1131,668,4,39,0
1001,350,20,42,1,0,0,538,0,375.036,375.036,100,0,1135,0,1133,663,5,0,0
1001,700,20,42,150,0,0,544,0,767.0468,767.0468,100,0,1310,0,1311,673,5,1,0
1001,350,20,73,70,0,0,578,0,436.65305,436.65305,100,0,1135,0,1142,663,5,2,0
1001,700,20,42,1,0,0,623,0,778.5472,778.5472,100,0,1310,0,1314,646,5,3,0
1001,350,20,42,70,0,0,524,0,416.94086,416.94086,100,0,1135,0,1144,636,5,4,0
1001,350,20,42,12,0,0,664,0,404.2361,404.2361,100,0,1135,0,1126,633,5,5,0
1001,350,20,21,150,0,0,500,0,353.61545,353.61545,100,0,1135,0,1133,633,5,6,0
1001,350,20,73,150,0,0,571,0,442.10193,442.10193,100,0,1135,0,1134,645,5,7,0
1001,700,20,21,150,0,0,549,0,703.34265,703.34265,100,0,1310,0,1312,623,5,8,0
1001,350,20,21,1,0,0,479,0,429.08218,429.08218,100,0,1135,0,1135,635,5,9,0
1001,700,20,42,70,0,0,610,0,720.28204,720.28204,100,0,1310,0,1305,652,5,10,0
1001,350,20,21,70,0,0,570,0,368.00806,368.00806,100,0,1135,0,1134,632,5,11,0
1001,700,20,21,1,0,0,596,1,787.0698,787.0698,100,0,1310,0,1299,629,5,12,0
1001,350,20,0,150,0,0,593,0,458.88712,458.88712,100,0,1135,0,1138,631,5,13,0
1001,700,20,42,0,0,0,505,0,789.644,789.644,100,0,1310,0,1318,631,5,14,0
1001,700,20,21,0,0,0,516,0,765.4806,765.4806,100,0,1310,0,1306,633,5,15,0
1001,700,20,73,12,0,0,631,0,733.36523,733.36523,100,0,1310,0,1307,624,5,16,0
1001,700,20,42,12,0,0,660,1,804.8857,804.8857,100,0,1310,0,1295,666,5,17,0
1001,700,20,0,0,0,0,584,0,712.6257,712.6257,100,0,1310,0,1300,671,5,18,0
1001,350,20,0,70,0,0,550,0,381.16885,381.16885,100,0,1135,0,1143,668,5,19,0
1001,700,20,73,1,0,0,595,0,700.3512,700.3512,100,0,1310,0,1303,664,5,20,0
1001,700,20,73,70,0,0,485,0,714.10834,714.10834,100,0,1310,0,1311,664,5,21,0
1001,350,20,73,12,0,0,453,0,448.22202,448.22202,100,0,1135,0,1131,656,5,22,0
1001,700,20,73,150,0,0,839,0,736.07324,736.07324,100,0,1310,0,1307,647,5,23,0
1001,700,20,0,12,0,0,642,0,814.55365,814.55365,100,0,1310,0,1314,649,5,24,0
1001,350,20,42,0,0,0,506,0,440.20706,440.20706,100,0,1135,0,1144,650,5,25,0
1001,700,20,0,1,0,0,527,0,752.7413,752.7413,100,0,1310,0,1310,623,5,26,0
1001,350,20,42,150,0,0,530,0,425.51202,425.51202,100,0,1135,0,1135,620,5,27,0
1001,350,20,0,0,0,0,459,0,398.22607,398.22607,100,0,1135,0,1140,599,5,28,0
1001,350,20,21,0,0,0,637,0,541.90283,541.90283,100,0,1135,0,1135,606,5,29,0
1001,700,20,21,70,0,0,668,0,738.49426,738.49426,100,0,1310,0,1307,600,5,30,0
1001,350,20,21,12,0,0,619,0,484.27353,484.27353,100,0,1135,0,1132,625,5,31,0
1001,700,20,0,70,0,0,610,0,800.03375,800.03375,100,0,1310,0,1306,646,5,32,0
1001,350,20,73,1,0,0,532,0,478.40854,478.40854,100,0,1135,0,1126,658,5,33,0
1001,700,20,21,12,0,0,612,0,731.98364,731.98364,100,0,1310,0,1303,634,5,34,0
1001,350,20,73,0,0,0,629,0,362.23813,362.23813,100,0,1135,0,1133,602,5,35,0
1001,350,20,0,12,0,0,706,0,420.65192,420.65192,100,0,1135,0,1140,633,5,36,0
1001,700,20,73,0,0,0,678,0,915.3053,915.3053,100,0,1310,0,1310,654,5,37,0
1001,350,20,0,1,0,0,490,0,418.77097,418.77097,100,0,1135,0,1142,668,5,38,0
1001,700,20,0,150,0,0,753,0,838.3529,838.3529,100,0,1310,0,1307,671,5,39,0
1001,350,20,21,0,0,0,580,0,500.71405,500.71405,100,0,1135,0,1141,701,6,0,0
1001,350,20,42,1,0,0,508,0,459.57697,459.57697,100,0,1135,0,1134,718,6,1,0
1001,700,20,21,150,0,0,552,0,729.57983,729.57983,100,0,1310,0,1305,704,6,2,0
1001,700,20,42,0,0,0,661,0,797.17224,797.17224,100,0,1310,0,1312,713,6,3,0
1001,350,20,42,150,0,0,557,0,365.2853,365.2853,100,0,1135,0,1133,707,6,4,0
1001,350,20,0,1,0,0,445,0,385.48953,385.48953,100,0,1135,0,1134,703,6,5,0
1001,350,20,42,70,0,0,546,0,379.6028,379.6028,100,0,1135,0,1141,687,6,6,0
1001,350,20,0,70,0,0,555,0,453.63095,453.63095,100,0,1135,0,1137,705,6,7,0
1001,350,20,73,150,0,0,531,0,388.1621,388.1621,100,0,1135,0,1134,700,6,8,0
1001,700,20,0,12,0,0,614,0,830.63477,830.63477,100,0,1310,0,1306,714,6,9,0
1001,350,20,73,0,0,0,434,0,382.4462,382.4462,100,0,1135,0,1142,658,6,10,0
1001,700,20,73,150,0,0,728,0,742.12744,742.12744,100,0,1310,0,1315,677,6,11,0
1001,700,20,42,70,0,0,972,0,740.85516,740.85516,100,0,1310,0,1314,677,6,12,0
1001,700,20,0,150,0,0,636,0,849.99115,849.99115,100,0,1310,0,1313,682,6,13,0
1001,350,20,42,0,0,0,653,0,398.72482,398.72482,100,0,1135,0,1136,681,6,14,0
1001,700,20,21,12,0,0,605,0,713.3324,713.3324,100,0,1310,0,1316,670,6,15,0
1001,700,20,73,12,0,0,635,0,710.33716,710.33716,100,0,1310,0,1309,649,6,16,0
1001,350,20,42,12,0,0,660,0,540.9706,540.9706,100,0,1135,0,1135,683,6,17,0
1001,700,20,42,1,0,0,620,0,728.3172,728.3172,100,0,1310,0,1315,698,6,18,0
1001,350,20,73,1,0,0,596,0,355.45203,355.45203,100,0,1135,0,1136,692,6,19,0
1001,350,20,0,0,0,0,530,0,417.5922,417.5922,100,0,1135,0,1133,699,6,20,0
1001,350,20,21,70,0,0,542,0,402.96985,402.96985,100,0,1135,0,1133,699,6,21,0
1001,700,20,73,1,0,0,476,0,695.77893,695.77893,100,0,1310,0,1312,692,6,22,0
1001,700,20,73,70,0,0,623,0,754.1897,754.1897,100,0,1310,0,1306,697,6,23,0
1001,350,20,21,1,0,0,497,0,373.02484,373.02484,100,0,1135,0,1135,699,6,24,0
1001,700,20,73,0,0,0,577,0,788.54803,788.54803,100,0,1310,0,1316,704,6,25,0
1001,350,20,21,12,0,0,444,0,344.29694,344.29694,100,0,1135,0,1127,685,6,26,0
1001,350,20,21,150,0,0,409,0,349.25378,349.25378,100,0,1135,0,1136,683,6,27,0
1001,700,20,42,150,0,0,546,1,739.4088,739.4088,100,0,1310,0,1321,676,6,28,0
1001,350,20,73,70,0,0,431,0,354.66064,354.66064,100,0,1135,0,1132,696,6,29,0
1001,700,20,21,1,0,0,496,0,707.36096,707.36096,100,0,1310,0,1308,685,6,30,0
1001,700,20,42,12,0,0,694,0,724.44116,724.44116,100,0,1310,0,1305,649,6,31,0
1001,700,20,0,70,0,0,654,0,761.4374,761.4374,100,0,1310,0,1315,659,6,32,0
1001,700,20,21,0,0,0,665,0,767.944,767.944,100,0,1310,0,1305,661,6,33,0
1001,700,20,0,1,0,0,503,0,712.1048,712.1048,100,0,1310,0,1318,663,6,34,0
1001,350,20,73,12,0,0,499,0,352.54828,352.54828,100,0,1135,0,1133,679,6,35,0
1001,350,20,0,12,0,0,433,0,365.0288,365.0288,100,0,1135,0,1135,683,6,36,0
1001,700,20,21,70,0,0,578,0,824.6815,824.6815,100,0,1310,0,1313,697,6,37,0
1001,350,20,0,150,0,0,521,0,352.01236,352.01236,100,0,1135,0,1131,677,6,38,0
1001,700,20,0,0,0,0,519,0,758.9185,758.9185,100,0,1310,0,1310,690,6,39,0
1001,700,20,21,0,0,0,636,0,766.9464,766.9464,100,0,1310,0,1309,691,7,0,0
1001,350,20,21,70,0,0,516,0,442.57297,442.57297,100,0,1135,0,1131,681,7,1,0
1001,350,20,21,1,0,0,464,0,398.53824,398.53824,100,0,1135,0,1131,667,7,2,0
1001,350,20,21,0,0,0,539,0,389.1425,389.1425,100,0,1135,0,1141,678,7,3,0
1001,350,20,0,70,0,0,440,0,437.58652,437.58652,100,0,1135,0,1130,688,7,4,0
1001,350,20,73,0,0,0,533,0,424.44308,424.44308,100,0,1135,0,1138,688,7,5,0
