108,360,21.600000,10000.000000,0,5,777,1,384.0,402.06705,95.50646,0,0
108,720,21.600000,0.000000,0,5,711,0,795.0,676.03357,117.59771,0,1
108,720,21.600000,43.200000,0,5,625,0,758.0,645.3321,117.4589,0,2
108,360,21.600000,43.200000,0,5,697,0,532.0749,418.22604,127.22185,0,3
108,360,21.600000,0.000000,0,5,716,0,483.20386,385.94403,125.2005,0,4
108,720,21.600000,10000.000000,0,5,858,0,735.11536,758.242,96.94997,0,5
108,360,21.600000,10000.000000,0,5,721,0,521.3706,533.3244,97.75863,1,0
108,360,21.600000,0.000000,0,5,757,0,645.0,533.5207,120.89503,1,1
108,720,21.600000,43.200000,0,5,675,0,918.0,814.8517,112.65854,1,2
108,720,21.600000,0.000000,0,5,759,0,874.11383,756.2671,115.582695,1,3
108,360,21.600000,43.200000,0,5,499,0,398.0,273.0958,145.7364,1,4
108,720,21.600000,10000.000000,0,5,664,0,757.0,765.7188,98.86135,1,5
108,360,21.600000,43.200000,0,5,788,0,653.0,552.9529,118.09324,2,0
108,720,21.600000,43.200000,0,5,534,0,767.47217,655.95825,117.00015,2,1
108,360,21.600000,0.000000,0,5,669,0,537.0,428.9954,125.17617,2,2
108,720,21.600000,10000.000000,0,5,653,0,746.0,758.792,98.31416,2,3
108,720,21.600000,0.000000,0,5,710,0,828.30054,722.7131,114.60987,2,4
108,360,21.600000,10000.000000,0,5,596,0,387.0,396.6993,97.555,2,5
108,720,21.600000,43.200000,0,5,636,0,797.19794,686.96716,116.046,3,0
108,720,21.600000,10000.000000,0,5,628,1,770.0,779.5486,98.775116,3,1
108,360,21.600000,0.000000,0,5,847,1,619.1947,373.83826,165.63171,3,2
108,720,21.600000,0.000000,0,5,718,0,864.0,765.4882,112.86914,3,3
108,360,21.600000,10000.000000,0,5,551,0,429.0,434.462,98.74281,3,4
108,360,21.600000,43.200000,0,5,659,0,551.0,446.75635,123.33344,3,5
108,720,21.600000,10000.000000,0,5,730,0,710.0,723.1757,98.17808,4,0
108,360,21.600000,0.000000,0,5,614,0,586.0,476.3585,123.016594,4,1
108,360,21.600000,10000.000000,0,5,530,0,424.05396,429.46817,98.73932,4,2
108,360,21.600000,43.200000,0,5,636,0,495.0,370.81857,133.48846,4,3
108,720,21.600000,0.000000,0,5,897,0,855.9191,732.908,116.78397,4,4
108,720,21.600000,43.200000,0,5,698,0,829.8773,730.61993,113.585365,4,5
108,360,21.600000,0.000000,0,5,565,0,464.0,334.1502,138.85971,5,0
108,360,21.600000,10000.000000,0,5,488,1,422.0,429.96356,98.14785,5,1
108,720,21.600000,0.000000,0,5,721,0,980.3246,885.0865,110.76032,5,2
108,360,21.600000,43.200000,0,5,535,0,422.0,306.86908,137.51793,5,3
108,720,21.600000,43.200000,0,5,549,0,827.0,703.2469,117.59739,5,4
108,720,21.600000,10000.000000,0,5,783,0,783.0,790.1048,99.100784,5,5
108,360,21.600000,0.000000,0,5,623,0,599.0,499.96832,119.80759,6,0
108,720,21.600000,10000.000000,0,5,669,0,750.0,759.53644,98.74444,6,1
108,720,21.600000,0.000000,0,5,943,0,808.0,702.10516,115.08248,6,2
108,360,21.600000,10000.000000,0,5,682,0,480.0,488.23047,98.314224,6,3
108,360,21.600000,43.200000,0,5,746,0,521.5765,399.9043,130.42532,6,4
108,720,21.600000,43.200000,0,5,600,0,786.0,667.2535,117.79631,6,5
108,360,21.600000,10000.000000,0,5,583,0,456.0,467.17322,97.60834,7,0
108,720,21.600000,0.000000,0,5,842,0,1284.2361,902.9947,142.21968,7,1
108,720,21.600000,10000.000000,0,5,748,1,818.0535,836.60156,97.782936,7,2
108,360,21.600000,0.000000,0,5,710,0,531.0,414.80157,128.01302,7,3
108,720,21.600000,43.200000,0,5,610,0,802.5144,678.82684,118.22078,7,4
108,360,21.600000,43.200000,0,5,871,0,676.8667,578.77386,116.94839,7,5
108,360,21.600000,0.000000,0,5,702,0,534.0,425.51376,125.49535,8,0
108,720,21.600000,10000.000000,0,5,851,0,753.9581,776.6656,97.076294,8,1
108,720,21.600000,0.000000,0,5,695,1,958.0,856.1175,111.900536,8,2
108,360,21.600000,10000.000000,0,5,503,0,381.87863,387.7761,98.47916,8,3
108,360,21.600000,43.200000,0,5,684,0,592.0,486.96173,121.57012,8,4
108,720,21.600000,43.200000,0,5,634,0,737.64124,616.2925,119.69012,8,5
108,720,21.600000,43.200000,0,5,665,0,854.4809,759.69666,112.476585,9,0
108,360,21.600000,43.200000,0,5,702,0,526.0,422.56732,124.47721,9,1
108,720,21.600000,0.000000,0,5,785,0,827.0,704.8065,117.337166,9,2
108,720,21.600000,10000.000000,0,5,751,0,797.0,814.57764,97.84212,9,3
108,360,21.600000,0.000000,0,5,744,0,632.0,514.3699,122.86879,9,4
108,360,21.600000,10000.000000,0,5,593,0,365.0,373.96414,97.602936,9,5
108,360,21.600000,0.000000,0,5,711,0,563.0,442.61444,127.198746,10,0
108,720,21.600000,43.200000,0,5,696,1,801.0,701.29266,114.21765,10,1
108,360,21.600000,10000.000000,0,5,633,0,495.0,503.77686,98.25779,10,2
108,360,21.600000,43.200000,0,5,695,0,679.29144,571.3053,118.90166,10,3
108,720,21.600000,0.000000,0,5,631,0,817.58264,702.49646,116.382454,10,4
108,720,21.600000,10000.000000,0,5,567,0,789.0,801.69196,98.416855,10,5
108,720,21.600000,0.000000,0,5,671,0,1001.20557,885.6386,113.048996,11,0
108,720,21.600000,10000.000000,0,5,795,0,703.1036,723.69855,97.154205,11,1
108,360,21.600000,0.000000,0,5,701,0,540.32306,430.84332,125.41057,11,2
108,720,21.600000,43.200000,0,5,837,0,934.0133,836.97845,111.593475,11,3
108,360,21.600000,43.200000,0,5,801,0,559.54675,439.6557,127.2693,11,4
108,360,21.600000,10000.000000,0,5,759,0,358.0,369.29932,96.94034,11,5
108,360,21.600000,0.000000,0,5,547,0,498.0,387.90768,128.38106,12,0
108,360,21.600000,10000.000000,0,5,665,0,394.0,411.61353,95.720856,12,1
108,720,21.600000,0.000000,0,5,650,1,985.0,742.6304,132.63664,12,2
108,360,21.600000,43.200000,0,5,634,0,595.07263,480.1677,123.93017,12,3
108,720,21.600000,43.200000,0,5,560,1,800.0,698.166,114.58592,12,4
108,720,21.600000,10000.000000,0,5,615,0,738.0,749.0861,98.52005,12,5
108,360,21.600000,43.200000,0,5,726,0,551.35925,438.26224,125.805786,13,0
108,720,21.600000,43.200000,0,5,727,1,980.3125,891.0637,110.015976,13,1
108,360,21.600000,0.000000,0,5,625,0,553.0,439.82892,125.730705,13,2
108,360,21.600000,10000.000000,0,5,654,0,364.21765,378.88242,96.12947,13,3
108,720,21.600000,0.000000,0,5,752,0,847.0,742.54364,114.067375,13,4
108,720,21.600000,10000.000000,0,5,772,0,750.0,769.71936,97.43811,13,5
108,720,21.600000,10000.000000,0,5,732,0,733.0,745.86285,98.275444,14,0
108,360,21.600000,43.200000,0,5,546,0,381.0,272.80508,139.66016,14,1
108,360,21.600000,10000.000000,0,5,664,0,539.0242,549.4587,98.10095,14,2
108,720,21.600000,43.200000,0,5,537,0,815.0,697.2208,116.89266,14,3
108,360,21.600000,0.000000,0,5,734,0,485.5366,363.59366,133.53824,14,4
108,720,21.600000,0.000000,0,5,554,0,771.0,667.80414,115.45302,14,5
108,360,21.600000,10000.000000,0,5,571,0,498.1906,515.4282,96.65567,15,0
108,720,21.600000,43.200000,0,5,627,0,788.0,693.9348,113.555336,15,1
108,720,21.600000,0.000000,0,5,824,0,860.1623,749.82367,114.71528,15,2
108,720,21.600000,10000.000000,0,5,724,0,807.64764,833.98645,96.84182,15,3
108,360,21.600000,43.200000,0,5,577,0,408.0,297.10965,137.32303,15,4
108,360,21.600000,0.000000,0,5,720,0,577.0,458.97333,125.71536,15,5
108,720,21.600000,0.000000,0,5,632,0,782.0,658.9468,118.67423,16,0
108,720,21.600000,10000.000000,0,5,720,0,727.0,748.7882,97.0902,16,1
108,360,21.600000,0.000000,0,5,635,0,637.57025,526.62317,121.06764,16,2
108,360,21.600000,43.200000,0,5,751,0,603.9227,482.02835,125.2878,16,3
108,720,21.600000,43.200000,0,5,602,1,871.92737,750.2601,116.21668,16,4
108,360,21.600000,10000.000000,0,5,631,0,370.0,395.53705,93.5437,16,5
108,720,21.600000,10000.000000,0,5,731,0,785.0,798.1853,98.34808,17,0
108,720,21.600000,0.000000,0,5,720,0,1192.0646,805.5524,147.981,17,1
108,360,21.600000,10000.000000,0,5,552,0,411.0,416.2922,98.72873,17,2
108,360,21.600000,0.000000,0,5,689,0,730.2361,624.7067,116.892624,17,3
108,360,21.600000,43.200000,0,5,653,0,448.65027,330.18555,135.87823,17,4
108,720,21.600000,43.200000,0,5,632,0,892.5373,781.88715,114.15168,17,5
108,720,21.600000,0.000000,0,5,695,0,982.06226,897.31,109.445145,18,0
108,720,21.600000,10000.000000,0,5,528,0,788.0,795.7294,99.02864,18,1
108,360,21.600000,43.200000,0,5,651,0,650.0,535.6838,121.34024,18,2
108,720,21.600000,43.200000,0,5,693,1,913.49695,809.6357,112.82815,18,3
108,360,21.600000,0.000000,0,5,690,0,637.2517,530.62335,120.09492,18,4
108,360,21.600000,10000.000000,0,5,593,0,455.04773,464.71683,97.91936,18,5
108,360,21.600000,10000.000000,0,5,647,0,365.0,379.68246,96.132965,19,0
108,720,21.600000,10000.000000,0,5,633,0,746.24255,754.52814,98.901886,19,1
108,360,21.600000,0.000000,0,5,782,0,858.4256,737.3807,116.41553,19,2
108,720,21.600000,0.000000,0,5,557,0,768.16925,660.5056,116.300186,19,3
108,720,21.600000,43.200000,0,5,529,0,766.3552,651.047,117.7112,19,4
108,360,21.600000,43.200000,0,5,761,1,700.3293,577.48755,121.27175,19,5
108,720,21.600000,10000.000000,0,5,811,0,799.98157,816.41205,97.98748,20,0
108,360,21.600000,0.000000,0,5,675,0,579.4136,468.06378,123.78945,20,1
108,720,21.600000,0.000000,0,5,779,1,959.0,851.69604,112.59886,20,2
108,360,21.600000,10000.000000,0,5,765,0,366.59595,380.77515,96.27623,20,3
108,720,21.600000,43.200000,0,5,719,0,873.4627,758.962,115.086494,20,4
108,360,21.600000,43.200000,0,5,709,0,651.26544,541.4118,120.29022,20,5
108,720,21.600000,0.000000,0,5,808,1,789.28094,687.81177,114.75246,21,0
108,360,21.600000,43.200000,0,5,651,0,489.0,376.14548,130.0029,21,1
108,360,21.600000,0.000000,0,5,710,0,676.0,557.8273,121.18447,21,2
108,720,21.600000,10000.000000,0,5,787,1,783.25073,809.90826,96.70857,21,3
108,720,21.600000,43.200000,0,5,798,0,947.0,854.5226,110.82212,21,4
108,360,21.600000,10000.000000,0,5,522,0,416.38458,425.5014,97.85739,21,5
108,360,21.600000,10000.000000,1,5,593,0,448.62646,448.62646,100.0,22,0
108,720,21.600000,43.200000,1,5,689,0,774.5641,774.5641,100.0,22,1
108,360,21.600000,0.000000,1,5,661,0,441.20428,441.20428,100.0,22,2
108,720,21.600000,0.000000,1,5,683,0,765.205,765.205,100.0,22,3
108,360,21.600000,43.200000,1,5,592,0,422.3827,422.3827,100.0,22,4
