53,1000,115.000000,30.000000,1,0,5795582,492,16,492,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795583,492,16,492,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795590,492,16,492,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795596,492,16,492,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795602,492,16,492,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795609,492,17,492,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795617,493,17,493,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795623,495,17,495,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795629,499,17,499,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795636,504,17,504,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795643,513,19,513,19,0,3,5
53,1000,115.000000,30.000000,1,0,5795650,526,20,526,20,0,3,5
53,1000,115.000000,30.000000,1,0,5795657,541,22,541,22,0,3,5
53,1000,115.000000,30.000000,1,0,5795664,563,26,563,26,0,3,5
53,1000,115.000000,30.000000,1,0,5795671,595,30,595,30,0,3,5
53,1000,115.000000,30.000000,1,0,5795678,627,35,627,35,0,3,5
53,1000,115.000000,30.000000,1,0,5795686,663,40,663,40,0,3,5
53,1000,115.000000,30.000000,1,0,5795692,713,48,713,48,0,3,5
53,1000,115.000000,30.000000,1,0,5795699,758,53,758,53,0,3,5
53,1000,115.000000,30.000000,1,0,5795706,811,58,811,58,0,3,5
53,1000,115.000000,30.000000,1,0,5795713,866,62,866,62,0,3,5
53,1000,115.000000,30.000000,1,0,5795721,922,64,922,64,0,3,5
53,1000,115.000000,30.000000,1,0,5795727,973,65,973,65,0,3,5
53,1000,115.000000,30.000000,1,0,5795735,1015,65,1015,65,0,3,5
53,1000,115.000000,30.000000,1,0,5795741,1069,65,1069,65,0,3,5
53,1000,115.000000,30.000000,1,0,5795748,1120,65,1120,65,0,3,5
53,1000,115.000000,30.000000,1,0,5795754,1170,63,1170,63,0,3,5
53,1000,115.000000,30.000000,1,0,5795761,1209,61,1209,61,0,3,5
53,1000,115.000000,30.000000,1,0,5795768,1249,59,1249,59,0,3,5
53,1000,115.000000,30.000000,1,0,5795775,1282,56,1282,56,0,3,5
53,1000,115.000000,30.000000,1,0,5795782,1317,52,1317,52,0,3,5
53,1000,115.000000,30.000000,1,0,5795789,1344,49,1344,49,0,3,5
53,1000,115.000000,30.000000,1,0,5795796,1370,45,1370,45,0,3,5
53,1000,115.000000,30.000000,1,0,5795803,1389,41,1389,41,0,3,5
53,1000,115.000000,30.000000,1,0,5795810,1405,37,1405,37,0,3,5
53,1000,115.000000,30.000000,1,0,5795818,1414,34,1414,34,0,3,5
53,1000,115.000000,30.000000,1,0,5795824,1425,30,1425,30,0,3,5
53,1000,115.000000,30.000000,1,0,5795831,1432,28,1432,28,0,3,5
53,1000,115.000000,30.000000,1,0,5795838,1438,26,1438,26,0,3,5
53,1000,115.000000,30.000000,1,0,5795845,1442,24,1442,24,0,3,5
53,1000,115.000000,30.000000,1,0,5795852,1443,23,1443,23,0,3,5
53,1000,115.000000,30.000000,1,0,5795859,1445,21,1445,21,0,3,5
53,1000,115.000000,30.000000,1,0,5795866,1446,20,1446,20,0,3,5
53,1000,115.000000,30.000000,1,0,5795872,1446,20,1446,20,0,3,5
53,1000,115.000000,30.000000,1,0,5795879,1446,19,1446,19,0,3,5
53,1000,115.000000,30.000000,1,0,5795896,1447,18,1447,18,0,3,5
53,1000,115.000000,30.000000,1,0,5795905,1450,17,1450,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795912,1452,17,1452,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795919,1454,17,1454,17,0,3,5
53,1000,115.000000,30.000000,1,0,5795925,1456,16,1456,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795931,1458,16,1458,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795938,1460,16,1460,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795944,1462,16,1462,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795950,1464,16,1464,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795956,1466,16,1466,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795964,1467,16,1467,16,0,3,5
53,1000,115.000000,30.000000,1,0,5795970,1468,15,1468,15,0,3,5
53,1000,115.000000,30.000000,1,0,5795986,1469,14,1469,14,0,3,5
53,1000,115.000000,30.000000,1,0,5795995,1470,13,1470,13,0,3,5
53,1000,115.000000,30.000000,1,0,5796003,1470,13,1470,13,0,3,5
53,1000,115.000000,30.000000,1,0,5796009,1470,13,1470,13,0,3,5
53,1000,115.000000,30.000000,1,0,5796016,1469,13,1469,13,0,3,5
53,1000,115.000000,30.000000,1,0,5796022,1468,13,1468,13,0,3,5
53,1000,115.000000,30.000000,1,0,5796045,1467,13,1467,13,0,3,5
