1001,700,20,42,0,1,0,576482545,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482546,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482549,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482553,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482556,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482559,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482562,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482565,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482568,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482571,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482575,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482578,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482581,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482584,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482587,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482590,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482593,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482597,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482600,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482603,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482606,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482609,608,861,608,861,0,13,14,0
1001,700,20,42,0,1,0,576482613,608,860,608,860,0,13,14,0
1001,700,20,42,0,1,0,576482616,610,859,610,859,0,13,14,0
1001,700,20,42,0,1,0,576482619,611,859,611,859,0,13,14,0
1001,700,20,42,0,1,0,576482623,613,858,613,858,0,13,14,0
1001,700,20,42,0,1,0,576482626,616,856,616,856,0,13,14,0
1001,700,20,42,0,1,0,576482630,618,856,618,856,0,13,14,0
1001,700,20,42,0,1,0,576482633,623,854,623,854,0,13,14,0
1001,700,20,42,0,1,0,576482637,629,852,629,852,0,13,14,0
1001,700,20,42,0,1,0,576482640,639,849,639,849,0,13,14,0
1001,700,20,42,0,1,0,576482643,648,847,648,847,0,13,14,0
1001,700,20,42,0,1,0,576482646,659,844,659,844,0,13,14,0
1001,700,20,42,0,1,0,576482649,671,842,671,842,0,13,14,0
1001,700,20,42,0,1,0,576482652,684,840,684,840,0,13,14,0
1001,700,20,42,0,1,0,576482656,699,838,699,838,0,13,14,0
1001,700,20,42,0,1,0,576482660,722,835,722,835,0,13,14,0
1001,700,20,42,0,1,0,576482664,746,835,746,835,0,13,14,0
1001,700,20,42,0,1,0,576482667,773,832,773,832,0,13,14,0
1001,700,20,42,0,1,0,576482671,793,831,793,831,0,13,14,0
1001,700,20,42,0,1,0,576482676,823,828,823,828,0,13,14,0
1001,700,20,42,0,1,0,576482679,852,826,852,826,0,13,14,0
1001,700,20,42,0,1,0,576482682,872,826,872,826,0,13,14,0
1001,700,20,42,0,1,0,576482687,902,824,902,824,0,13,14,0
1001,700,20,42,0,1,0,576482690,922,823,922,823,0,13,14,0
1001,700,20,42,0,1,0,576482694,940,823,940,823,0,13,14,0
1001,700,20,42,0,1,0,576482697,969,822,969,822,0,13,14,0
1001,700,20,42,0,1,0,576482701,987,821,987,821,0,13,14,0
1001,700,20,42,0,1,0,576482704,1014,821,1014,821,0,13,14,0
1001,700,20,42,0,1,0,576482707,1032,821,1032,821,0,13,14,0
1001,700,20,42,0,1,0,576482710,1050,821,1050,821,0,13,14,0
1001,700,20,42,0,1,0,576482714,1077,820,1077,820,0,13,14,0
1001,700,20,42,0,1,0,576482718,1101,820,1101,820,0,13,14,0
1001,700,20,42,0,1,0,576482721,1123,819,1123,819,0,13,14,0
1001,700,20,42,0,1,0,576482724,1136,818,1136,818,0,13,14,0
1001,700,20,42,0,1,0,576482727,1148,817,1148,817,0,13,14,0
1001,700,20,42,0,1,0,576482730,1159,817,1159,817,0,13,14,0
1001,700,20,42,0,1,0,576482734,1169,817,1169,817,0,13,14,0
1001,700,20,42,0,1,0,576482737,1185,817,1185,817,0,13,14,0
1001,700,20,42,0,1,0,576482740,1195,817,1195,817,0,13,14,0
1001,700,20,42,0,1,0,576482743,1205,816,1205,816,0,13,14,0
1001,700,20,42,0,1,0,576482746,1214,816,1214,816,0,13,14,0
1001,700,20,42,0,1,0,576482749,1221,816,1221,816,0,13,14,0
1001,700,20,42,0,1,0,576482752,1227,815,1227,815,0,13,14,0
1001,700,20,42,0,1,0,576482756,1233,815,1233,815,0,13,14,0
1001,700,20,42,0,1,0,576482759,1239,815,1239,815,0,13,14,0
1001,700,20,42,0,1,0,576482762,1244,815,1244,815,0,13,14,0
1001,700,20,42,0,1,0,576482765,1248,814,1248,814,0,13,14,0
1001,700,20,42,0,1,0,576482768,1251,814,1251,814,0,13,14,0
1001,700,20,42,0,1,0,576482772,1253,814,1253,814,0,13,14,0
1001,700,20,42,0,1,0,576482775,1253,814,1253,814,0,13,14,0
1001,700,20,42,0,1,0,576482778,1254,814,1254,814,0,13,14,0
1001,700,20,42,0,1,0,576482782,1255,814,1255,814,0,13,14,0
1001,700,20,42,0,1,0,576482785,1255,814,1255,814,0,13,14,0
1001,700,20,42,0,1,0,576482788,1255,814,1255,814,0,13,14,0
1001,700,20,42,0,1,0,576482791,1255,814,1255,814,0,13,14,0
1001,700,20,42,0,1,0,576482795,1255,814,1255,814,0,13,14,0
1001,700,20,42,0,1,0,576482798,1255,814,1255,814,0,13,14,0
1001,700,20,42,0,1,0,576482802,1255,814,1255,814,0,13,14,0
1001,700,20,42,0,1,0,576482805,1253,814,1253,814,0,13,14,0
1001,700,20,42,0,1,0,576482808,1252,814,1252,814,0,13,14,0
1001,700,20,42,0,1,0,576482811,1251,814,1251,814,0,13,14,0
1001,700,20,42,0,1,0,576482815,1249,815,1249,815,0,13,14,0
1001,700,20,42,0,1,0,576482818,1248,815,1248,815,0,13,14,0
1001,700,20,42,0,1,0,576482821,1248,816,1248,816,0,13,14,0
1001,700,20,42,0,1,0,576482824,1247,816,1247,816,0,13,14,0
1001,700,20,42,0,1,0,576482827,1246,816,1246,816,0,13,14,0
1001,700,20,42,0,1,0,576482831,1246,816,1246,816,0,13,14,0
1001,700,20,42,0,1,0,576482834,1245,816,1245,816,0,13,14,0
1001,700,20,42,0,1,0,576482837,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482840,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482843,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482846,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482849,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482853,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482856,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482859,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482862,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482865,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482868,1244,816,1244,816,0,13,14,0
1001,700,20,42,0,1,0,576482871,1244,816,1244,816,0,13,14,0
