7,700,21.000000,42.000000,1,0,967,1,756.3804,758.3804,99.73628
7,350,80.500000,0.000000,1,0,653,0,399.27,399.27,100.0
7,350,21.000000,0.000000,1,0,806,0,432.12726,432.12726,100.0
7,700,21.000000,0.000000,1,0,962,0,760.2314,766.05975,99.239174
7,350,21.000000,42.000000,1,0,1484,0,742.84424,751.4534,98.854324
7,700,80.500000,42.000000,1,0,724,0,721.09784,721.512,99.9426
7,350,80.500000,10000.000000,1,0,651,0,484.8755,484.8755,100.0
7,700,21.000000,10000.000000,1,0,978,0,745.5843,745.5843,100.0
7,700,80.500000,10000.000000,1,0,646,0,691.92145,696.74994,99.307
7,350,80.500000,42.000000,1,0,765,0,452.88474,452.88474,100.0
7,700,80.500000,0.000000,1,0,734,0,727.59564,735.424,98.93553
7,350,21.000000,10000.000000,1,0,695,0,392.4119,392.4119,100.0
7,700,21.000000,0.000000,1,0,739,0,747.99603,747.99603,100.0
7,350,21.000000,42.000000,1,0,657,0,403.70535,403.70535,100.0
7,700,21.000000,42.000000,1,0,967,0,754.33234,754.33234,100.0
7,350,21.000000,0.000000,1,0,840,0,488.62585,492.62585,99.18803
7,700,80.500000,0.000000,1,0,657,0,737.3254,737.3254,100.0
7,700,21.000000,10000.000000,1,0,750,0,726.0503,726.0503,100.0
7,350,21.000000,10000.000000,1,0,791,0,338.56613,338.56613,100.0
7,350,80.500000,10000.000000,1,0,716,0,495.29352,495.29352,100.0
7,350,80.500000,42.000000,1,0,665,0,365.14328,369.14328,98.91641
7,700,80.500000,10000.000000,1,0,713,0,697.1333,698.4166,99.81625
7,350,80.500000,0.000000,1,0,654,0,413.44803,418.44803,98.80511
7,700,80.500000,42.000000,1,0,893,0,711.97687,711.97687,100.0
7,700,80.500000,42.000000,1,0,785,0,723.6078,723.6078,100.0
7,700,21.000000,42.000000,1,0,923,0,761.26843,766.26843,99.34749
7,350,21.000000,0.000000,1,0,797,0,429.403,429.403,100.0
7,700,21.000000,10000.000000,1,0,1118,0,742.1869,745.66394,99.53369
7,350,80.500000,10000.000000,1,0,582,0,329.0,329.1701,99.948326
7,700,80.500000,0.000000,1,0,780,0,724.54425,724.54425,100.0
7,350,80.500000,0.000000,1,0,613,0,406.83304,408.83304,99.5108
7,350,80.500000,42.000000,1,0,746,0,409.11087,421.11087,97.15039
7,350,21.000000,10000.000000,1,0,744,0,400.923,401.923,99.7512
7,700,80.500000,10000.000000,1,0,604,0,662.7946,663.0025,99.96864
7,350,21.000000,42.000000,1,0,831,0,473.99664,477.1256,99.34421
7,700,21.000000,0.000000,1,0,1389,0,769.14215,769.14215,100.0
7,700,80.500000,0.000000,1,0,695,0,725.0414,725.0414,100.0
7,700,21.000000,42.000000,1,0,704,0,713.77686,713.77686,100.0
7,700,80.500000,10000.000000,1,0,660,0,692.76184,693.97736,99.824844
7,350,21.000000,42.000000,1,0,759,0,417.8991,424.31332,98.48833
7,350,80.500000,10000.000000,1,0,418,0,368.11765,370.4036,99.38285
7,700,80.500000,42.000000,1,0,743,0,711.632,711.632,100.0
7,700,21.000000,0.000000,1,0,978,0,744.5697,744.5697,100.0
7,700,21.000000,10000.000000,1,0,976,0,706.9103,714.0942,98.99399
7,350,21.000000,0.000000,1,0,670,0,407.90683,407.90683,100.0
7,350,80.500000,42.000000,1,0,579,0,350.13452,350.13452,100.0
7,350,21.000000,10000.000000,1,0,798,0,357.14734,360.56155,99.053085
7,350,80.500000,0.000000,1,0,523,0,372.8131,372.8131,100.0
7,350,21.000000,42.000000,1,0,807,0,410.38327,410.38327,100.0
7,700,21.000000,10000.000000,1,0,889,0,702.4627,703.5841,99.840614
7,350,80.500000,42.000000,1,0,584,0,400.54102,400.54102,100.0
7,350,80.500000,0.000000,1,0,615,0,419.1399,419.96832,99.80274
7,700,80.500000,42.000000,1,0,688,0,721.77563,722.77563,99.86165
7,700,80.500000,0.000000,1,0,607,0,713.188,713.188,100.0
7,700,80.500000,10000.000000,1,0,540,0,700.5117,701.261,99.89315
7,350,21.000000,0.000000,1,0,906,0,524.93506,527.93506,99.43175
7,700,21.000000,42.000000,1,0,855,0,733.3339,734.3984,99.85506
7,350,21.000000,10000.000000,1,0,934,0,396.61426,396.7133,99.97504
7,700,21.000000,0.000000,1,0,1353,0,834.6165,834.6165,100.0
7,350,80.500000,10000.000000,1,0,465,0,303.77267,303.94278,99.94403
7,350,21.000000,42.000000,1,0,713,0,400.06577,400.06577,100.0
7,350,80.500000,10000.000000,1,0,518,0,389.14502,389.14502,100.0
7,700,80.500000,10000.000000,1,0,656,0,705.97156,705.97156,100.0
7,350,80.500000,42.000000,1,0,790,0,425.37082,425.37082,100.0
7,350,80.500000,0.000000,1,0,587,0,398.04553,406.53082,97.91276
7,700,80.500000,42.000000,1,0,671,0,704.9653,706.37946,99.7998
7,700,80.500000,0.000000,1,0,638,0,700.4171,702.4171,99.71527
7,700,21.000000,0.000000,1,0,1056,0,768.42145,768.42145,100.0
7,350,21.000000,10000.000000,1,0,759,0,362.9355,362.9355,100.0
